location_name,sex_name,age_name,cause_name,val
Colorado,Male,15 to 19,Depressive disorders,3923.82
Colorado,Male,40 to 44,Depressive disorders,5442.56
Colorado,Male,35 to 39,Depressive disorders,5276.685
Colorado,Female,30 to 34,Depressive disorders,8317.87
Colorado,Male,30 to 34,Depressive disorders,4775.055
Colorado,Female,25 to 29,Depressive disorders,8718.04
Colorado,Male,25 to 29,Depressive disorders,4831.12
Colorado,Female,20 to 24,Depressive disorders,9721.065
Colorado,Male,20 to 24,Depressive disorders,5112.385
Colorado,Female,35 to 39,Depressive disorders,9212.925
Colorado,Female,80 plus,Anxiety disorders,5440.705234
Colorado,Female,80 to 84,Anxiety disorders,5899.2936
Colorado,Male,60 to 64,Anxiety disorders,4431.4705
Colorado,Female,60 to 64,Anxiety disorders,8724.7749
Colorado,Male,65 to 69,Anxiety disorders,3960.8823
Colorado,Female,65 to 69,Anxiety disorders,7823.7468
Colorado,Female,70 to 74,Anxiety disorders,7103.2452
Colorado,Male,75 to 79,Anxiety disorders,3299.7583
Colorado,Female,75 to 79,Anxiety disorders,6479.4297
Colorado,Male,80 plus,Anxiety disorders,2800.142942
Colorado,Female,55 to 59,Anxiety disorders,9839.4349
Colorado,Male,55 to 59,Anxiety disorders,5097.0866
Colorado,Male,70 to 74,Anxiety disorders,3608.936
Colorado,Male,50 to 54,Anxiety disorders,5746.1539
Colorado,Female,20 to 24,Anxiety disorders,9673.269
Colorado,Male,20 to 24,Anxiety disorders,5155.5897
Colorado,Female,15 to 19,Anxiety disorders,8210.5058
Colorado,Male,15 to 19,Anxiety disorders,4776.0519
Colorado,Male,25 to 29,Anxiety disorders,5480.6114
Colorado,Female,50 to 54,Anxiety disorders,10846.2637
Colorado,Female,45 to 49,Anxiety disorders,11568.937
Colorado,Male,45 to 49,Anxiety disorders,6248.7749
Colorado,Female,40 to 44,Anxiety disorders,11867.2339
Colorado,Male,40 to 44,Anxiety disorders,6454.4486
Colorado,Female,35 to 39,Anxiety disorders,11657.8794
Colorado,Male,35 to 39,Anxiety disorders,6198.5441
Colorado,Female,30 to 34,Anxiety disorders,11239.0023
Colorado,Male,30 to 34,Anxiety disorders,5830.9227
Colorado,Female,25 to 29,Anxiety disorders,10627.5725
Connecticut,Male,15 to 19,Depressive disorders,3193.75
Connecticut,Female,15 to 19,Depressive disorders,7270.655
Connecticut,Male,20 to 24,Depressive disorders,4063.19
Connecticut,Female,20 to 24,Depressive disorders,7295.715
Connecticut,Male,25 to 29,Depressive disorders,4027.19
Connecticut,Female,45 to 49,Depressive disorders,7556.435
Connecticut,Male,45 to 49,Depressive disorders,4437.905
Connecticut,Female,40 to 44,Depressive disorders,7917.11
Connecticut,Male,40 to 44,Depressive disorders,4723.455
Connecticut,Female,35 to 39,Depressive disorders,7584.53
Connecticut,Male,35 to 39,Depressive disorders,4539.9
Connecticut,Female,30 to 34,Depressive disorders,6890.18
Connecticut,Male,30 to 34,Depressive disorders,4098.35
Connecticut,Female,25 to 29,Depressive disorders,6934.005
Connecticut,Male,70 to 74,Anxiety disorders,3608.936
Connecticut,Female,70 to 74,Anxiety disorders,7103.2452
Connecticut,Male,75 to 79,Anxiety disorders,3299.7583
Connecticut,Female,75 to 79,Anxiety disorders,6479.4297
Connecticut,Male,80 plus,Anxiety disorders,2762.780746
Connecticut,Male,50 to 54,Depressive disorders,4072.28
Connecticut,Female,80 plus,Anxiety disorders,5350.580716
Connecticut,Female,50 to 54,Depressive disorders,7078.185
Connecticut,Female,55 to 59,Depressive disorders,6541.115
Connecticut,Female,30 to 34,Major depressive disorder,3945.0179
Connecticut,Male,30 to 34,Major depressive disorder,2308.1713
Connecticut,Female,25 to 29,Major depressive disorder,4287.3113
Connecticut,Male,25 to 29,Major depressive disorder,2404.401
Connecticut,Female,20 to 24,Major depressive disorder,5135.5483
Connecticut,Male,20 to 24,Major depressive disorder,2732.8146
Connecticut,Female,15 to 19,Major depressive disorder,5887.4447
Connecticut,Male,15 to 19,Major depressive disorder,2322.5048
Connecticut,Female,80 to 84,Depressive disorders,3638.65
Connecticut,Male,80 to 84,Depressive disorders,2785.08
Connecticut,Female,80 plus,Depressive disorders,3988.2248
Connecticut,Male,80 plus,Depressive disorders,3001.333478
Connecticut,Female,75 to 79,Depressive disorders,3934.685
Connecticut,Male,75 to 79,Depressive disorders,2784.75
Connecticut,Female,70 to 74,Depressive disorders,4630.095
Connecticut,Male,70 to 74,Depressive disorders,2974.695
Connecticut,Female,65 to 69,Depressive disorders,5300.145
Connecticut,Male,65 to 69,Depressive disorders,3158.505
Connecticut,Female,60 to 64,Depressive disorders,5948.43
Connecticut,Male,60 to 64,Depressive disorders,3373.29
Connecticut,Male,55 to 59,Depressive disorders,3695.57
Connecticut,Male,80 to 84,Anxiety disorders,3001.3214
Connecticut,Female,80 to 84,Anxiety disorders,5899.2936
Connecticut,Male,35 to 39,Major depressive disorder,2641.0287
Connecticut,Female,35 to 39,Major depressive disorder,4439.6438
Connecticut,Male,40 to 44,Major depressive disorder,2747.1636
Connecticut,Female,40 to 44,Major depressive disorder,4624.5919
Connecticut,Male,15 to 19,Anxiety disorders,4776.0519
Connecticut,Female,15 to 19,Anxiety disorders,8210.5058
Connecticut,Male,20 to 24,Anxiety disorders,5155.5897
Connecticut,Female,20 to 24,Anxiety disorders,9673.269
Connecticut,Female,25 to 29,Anxiety disorders,10627.5725
Connecticut,Male,65 to 69,Anxiety disorders,3960.8823
Connecticut,Female,65 to 69,Anxiety disorders,7823.7468
Connecticut,Female,80 to 84,Major depressive disorder,1476.3472
Connecticut,Male,80 to 84,Major depressive disorder,1102.4213
Connecticut,Female,80 plus,Major depressive disorder,2001.754381
Connecticut,Male,80 plus,Major depressive disorder,1358.53719
Connecticut,Female,75 to 79,Major depressive disorder,1566.1289
Connecticut,Male,75 to 79,Major depressive disorder,1068.89976
Connecticut,Female,70 to 74,Major depressive disorder,2048.9121
Connecticut,Male,70 to 74,Major depressive disorder,1223.65377
Connecticut,Female,65 to 69,Major depressive disorder,2529.8773
Connecticut,Male,65 to 69,Major depressive disorder,1379.4684
Connecticut,Female,60 to 64,Major depressive disorder,3008.4555
Connecticut,Male,60 to 64,Major depressive disorder,1540.9333
Connecticut,Female,55 to 59,Major depressive disorder,3443.5765
Connecticut,Male,55 to 59,Major depressive disorder,1804.748
Connecticut,Female,50 to 54,Major depressive disorder,3848.5889
Connecticut,Male,50 to 54,Major depressive disorder,2127.0288
Connecticut,Female,45 to 49,Major depressive disorder,4249.2649
Connecticut,Male,45 to 49,Major depressive disorder,2446.4295
Connecticut,Female,60 to 64,Anxiety disorders,8724.7749
Connecticut,Male,60 to 64,Anxiety disorders,4431.4705
Connecticut,Female,55 to 59,Anxiety disorders,9839.4349
Connecticut,Male,55 to 59,Anxiety disorders,5097.0866
Connecticut,Male,30 to 34,Anxiety disorders,5830.9227
Connecticut,Female,30 to 34,Anxiety disorders,11239.0023
Connecticut,Male,25 to 29,Anxiety disorders,5480.6114
Connecticut,Male,35 to 39,Anxiety disorders,6198.5441
Connecticut,Female,35 to 39,Anxiety disorders,11657.8794
Connecticut,Male,40 to 44,Anxiety disorders,6454.4486
Connecticut,Female,40 to 44,Anxiety disorders,11867.2339
Connecticut,Male,45 to 49,Anxiety disorders,6248.7749
Connecticut,Female,45 to 49,Anxiety disorders,11568.937
Connecticut,Male,50 to 54,Anxiety disorders,5746.1539
Connecticut,Female,50 to 54,Anxiety disorders,10846.2637
Delaware,Male,65 to 69,Depressive disorders,3308.335
Delaware,Female,60 to 64,Depressive disorders,6463.885
Delaware,Male,60 to 64,Depressive disorders,3535.98
Delaware,Female,55 to 59,Depressive disorders,7183.625
Delaware,Female,50 to 54,Depressive disorders,7849.95
Delaware,Female,65 to 69,Depressive disorders,5762.145
Delaware,Male,55 to 59,Depressive disorders,3902.95
Delaware,Male,70 to 74,Depressive disorders,3104.575
Delaware,Male,30 to 34,Depressive disorders,4444.78
Delaware,Female,45 to 49,Major depressive disorder,5207.5102
Delaware,Female,25 to 29,Depressive disorders,7959.33
Delaware,Male,25 to 29,Depressive disorders,4485.79
Delaware,Female,20 to 24,Depressive disorders,8295.895
Delaware,Male,20 to 24,Depressive disorders,4697.09
Delaware,Male,80 to 84,Depressive disorders,2916.345
Delaware,Female,80 to 84,Depressive disorders,3908.845
Delaware,Female,15 to 19,Depressive disorders,8448.94
Delaware,Male,15 to 19,Depressive disorders,3584.7
Delaware,Male,30 to 34,Major depressive disorder,2658.7221
Delaware,Female,25 to 29,Major depressive disorder,5368.3287
Delaware,Male,25 to 29,Major depressive disorder,2877.3624
Delaware,Female,20 to 24,Major depressive disorder,6194.2731
Delaware,Male,20 to 24,Major depressive disorder,3385.9164
Delaware,Female,15 to 19,Major depressive disorder,7116.7539
Delaware,Male,15 to 19,Major depressive disorder,2736.3591
Delaware,Female,30 to 34,Depressive disorders,7928.715
Delaware,Male,35 to 39,Depressive disorders,4884.95
Delaware,Male,40 to 44,Depressive disorders,5059.305
Delaware,Male,45 to 49,Major depressive disorder,2748.6809
Delaware,Female,40 to 44,Major depressive disorder,5714.8313
Delaware,Male,40 to 44,Major depressive disorder,3093.4232
Delaware,Female,35 to 39,Major depressive disorder,5566.0533
Delaware,Male,35 to 39,Major depressive disorder,2997.3345
Delaware,Female,30 to 34,Major depressive disorder,5051.8715
Delaware,Female,70 to 74,Depressive disorders,5003.37
Delaware,Male,75 to 79,Depressive disorders,2898.595
Delaware,Female,75 to 79,Depressive disorders,4249.15
Delaware,Male,80 plus,Depressive disorders,3145.206601
Delaware,Female,80 plus,Depressive disorders,4188.430145
Delaware,Male,50 to 54,Depressive disorders,4321.435
Delaware,Female,45 to 49,Depressive disorders,8453.29
Delaware,Male,45 to 49,Depressive disorders,4728.97
Delaware,Female,40 to 44,Depressive disorders,8939.255
Delaware,Female,35 to 39,Depressive disorders,8636.79
Delaware,Male,75 to 79,Anxiety disorders,3299.7583
Delaware,Female,75 to 79,Anxiety disorders,6479.4297
Delaware,Male,80 plus,Anxiety disorders,2794.754842
Delaware,Female,80 plus,Anxiety disorders,5444.013502
Delaware,Male,80 to 84,Anxiety disorders,3001.3214
Delaware,Female,80 to 84,Anxiety disorders,5899.2936
Delaware,Female,70 to 74,Anxiety disorders,7103.2452
Delaware,Male,70 to 74,Anxiety disorders,3608.936
Delaware,Male,65 to 69,Anxiety disorders,3960.8823
Delaware,Male,15 to 19,Anxiety disorders,4776.0519
Delaware,Female,15 to 19,Anxiety disorders,8210.5058
Delaware,Male,20 to 24,Anxiety disorders,5155.5897
Delaware,Female,20 to 24,Anxiety disorders,9673.269
Delaware,Male,25 to 29,Anxiety disorders,5480.6114
Delaware,Female,25 to 29,Anxiety disorders,10627.5725
Delaware,Male,30 to 34,Anxiety disorders,5830.9227
Delaware,Female,65 to 69,Anxiety disorders,7823.7468
Delaware,Female,30 to 34,Anxiety disorders,11239.0023
Delaware,Female,35 to 39,Anxiety disorders,11657.8794
Delaware,Male,40 to 44,Anxiety disorders,6454.4486
Delaware,Female,40 to 44,Anxiety disorders,11867.2339
Delaware,Male,45 to 49,Anxiety disorders,6248.7749
Delaware,Female,45 to 49,Anxiety disorders,11568.937
Delaware,Male,50 to 54,Anxiety disorders,5746.1539
Delaware,Female,50 to 54,Anxiety disorders,10846.2637
Delaware,Male,55 to 59,Anxiety disorders,5097.0866
Delaware,Female,55 to 59,Anxiety disorders,9839.4349
Delaware,Male,60 to 64,Anxiety disorders,4431.4705
Delaware,Female,60 to 64,Anxiety disorders,8724.7749
Delaware,Male,35 to 39,Anxiety disorders,6198.5441
Delaware,Female,80 to 84,Major depressive disorder,1747.7993
Delaware,Male,80 to 84,Major depressive disorder,1234.96824
Delaware,Female,80 plus,Major depressive disorder,2178.859241
Delaware,Male,80 plus,Major depressive disorder,1499.570612
Delaware,Female,75 to 79,Major depressive disorder,1886.3655
Delaware,Female,70 to 74,Major depressive disorder,2443.3059
Delaware,Male,70 to 74,Major depressive disorder,1359.2151
Delaware,Female,65 to 69,Major depressive disorder,2999.226
Delaware,Male,65 to 69,Major depressive disorder,1531.9572
Delaware,Female,60 to 64,Major depressive disorder,3555.7117
Delaware,Male,60 to 64,Major depressive disorder,1711.3533
Delaware,Female,55 to 59,Major depressive disorder,4114.5069
Delaware,Male,55 to 59,Major depressive disorder,2012.6097
Delaware,Female,50 to 54,Major depressive disorder,4665.9748
Delaware,Male,50 to 54,Major depressive disorder,2382.7479
Delaware,Male,75 to 79,Major depressive disorder,1187.58149
District of Columbia,Male,15 to 19,Anxiety disorders,4776.0519
District of Columbia,Female,15 to 19,Anxiety disorders,8210.5058
District of Columbia,Male,20 to 24,Anxiety disorders,5155.5897
District of Columbia,Female,20 to 24,Anxiety disorders,9673.269
District of Columbia,Male,25 to 29,Anxiety disorders,5480.6114
District of Columbia,Female,25 to 29,Anxiety disorders,10627.5725
District of Columbia,Male,30 to 34,Anxiety disorders,5830.9227
District of Columbia,Female,30 to 34,Anxiety disorders,11239.0023
District of Columbia,Male,80 to 84,Anxiety disorders,3001.3214
District of Columbia,Male,80 plus,Anxiety disorders,2766.084174
District of Columbia,Male,35 to 39,Anxiety disorders,6198.5441
District of Columbia,Female,35 to 39,Anxiety disorders,11657.8794
District of Columbia,Male,40 to 44,Anxiety disorders,6454.4486
District of Columbia,Female,40 to 44,Anxiety disorders,11867.2339
District of Columbia,Male,45 to 49,Anxiety disorders,6248.7749
District of Columbia,Female,45 to 49,Anxiety disorders,11568.937
District of Columbia,Male,50 to 54,Anxiety disorders,5746.1539
District of Columbia,Female,50 to 54,Anxiety disorders,10846.2637
District of Columbia,Female,80 plus,Anxiety disorders,5319.8182
District of Columbia,Male,55 to 59,Anxiety disorders,5097.0866
District of Columbia,Male,60 to 64,Anxiety disorders,4431.4705
District of Columbia,Female,60 to 64,Anxiety disorders,8724.7749
District of Columbia,Male,65 to 69,Anxiety disorders,3960.8823
District of Columbia,Female,65 to 69,Anxiety disorders,7823.7468
District of Columbia,Male,70 to 74,Anxiety disorders,3608.936
District of Columbia,Female,70 to 74,Anxiety disorders,7103.2452
District of Columbia,Male,75 to 79,Anxiety disorders,3299.7583
District of Columbia,Female,75 to 79,Anxiety disorders,6479.4297
District of Columbia,Female,55 to 59,Anxiety disorders,9839.4349
District of Columbia,Female,80 to 84,Anxiety disorders,5899.2936
District of Columbia,Female,40 to 44,Major depressive disorder,4488.5629
District of Columbia,Male,45 to 49,Major depressive disorder,2348.482
District of Columbia,Female,45 to 49,Major depressive disorder,4058.1977
District of Columbia,Male,50 to 54,Major depressive disorder,2034.9722
District of Columbia,Female,50 to 54,Major depressive disorder,3603.7112
District of Columbia,Male,55 to 59,Major depressive disorder,1719.0471
District of Columbia,Female,55 to 59,Major depressive disorder,3144.9261
District of Columbia,Male,60 to 64,Major depressive disorder,1466.59
District of Columbia,Female,60 to 64,Major depressive disorder,2697.136
District of Columbia,Female,65 to 69,Major depressive disorder,2274.0504
District of Columbia,Male,70 to 74,Major depressive disorder,1185.79275
District of Columbia,Female,70 to 74,Major depressive disorder,1851.714
District of Columbia,Male,75 to 79,Major depressive disorder,1048.29143
District of Columbia,Female,75 to 79,Major depressive disorder,1428.15478
District of Columbia,Male,80 plus,Major depressive disorder,1375.722177
District of Columbia,Female,80 plus,Major depressive disorder,1866.265232
District of Columbia,Male,80 to 84,Major depressive disorder,1103.06416
District of Columbia,Male,65 to 69,Major depressive disorder,1323.61436
District of Columbia,Male,40 to 44,Major depressive disorder,2645.5388
District of Columbia,Female,35 to 39,Major depressive disorder,4388.5214
District of Columbia,Female,30 to 34,Major depressive disorder,3987.2825
District of Columbia,Female,60 to 64,Depressive disorders,5659.935
District of Columbia,Male,65 to 69,Depressive disorders,3111.405
District of Columbia,Female,65 to 69,Depressive disorders,5050.685
District of Columbia,Male,70 to 74,Depressive disorders,2929.655
District of Columbia,Female,70 to 74,Depressive disorders,4439.51
District of Columbia,Male,75 to 79,Depressive disorders,2763.355
District of Columbia,Female,75 to 79,Depressive disorders,3812.825
District of Columbia,Male,80 plus,Depressive disorders,3014.698403
District of Columbia,Male,60 to 64,Depressive disorders,3297.915
District of Columbia,Female,80 plus,Depressive disorders,3850.132686
District of Columbia,Female,80 to 84,Depressive disorders,3528.125
District of Columbia,Male,15 to 19,Major depressive disorder,2252.9249
District of Columbia,Female,15 to 19,Major depressive disorder,5289.6583
